_id,Timestamp,Redemption Count,Sales Count
20287,2023-12-22T00:30:00,0,2
20288,2023-12-21T23:30:00,5,1
20289,2023-12-21T23:00:00,4,1
20290,2023-12-21T22:45:00,1,0
20291,2023-12-21T22:30:00,8,1
20292,2023-12-21T22:15:00,3,2
20293,2023-12-21T22:00:00,0,2
20294,2023-12-21T21:45:00,3,3
20295,2023-12-21T21:30:00,15,11
20296,2023-12-21T21:15:00,7,11
20297,2023-12-21T21:00:00,1,0
20298,2023-12-21T20:30:00,15,1
20299,2023-12-21T20:15:00,7,2
20300,2023-12-21T20:00:00,2,0
20301,2023-12-21T19:30:00,134,143
20302,2023-12-21T19:15:00,5,6
20303,2023-12-21T19:00:00,1,4
20304,2023-12-21T18:45:00,1,1
20305,2023-12-21T18:30:00,20,25
20306,2023-12-21T18:15:00,4,10
20307,2023-12-21T18:00:00,8,10
20308,2023-12-21T17:45:00,4,4
20309,2023-12-21T17:30:00,29,14
20310,2023-12-21T17:15:00,22,32
20311,2023-12-21T17:00:00,2,0
20312,2023-12-21T16:45:00,1,5
20313,2023-12-21T16:30:00,33,18
20314,2023-12-21T16:15:00,151,149
20315,2023-12-21T16:00:00,23,11
20316,2023-12-21T15:45:00,7,5
20317,2023-12-21T15:30:00,35,22
20318,2023-12-21T15:15:00,25,35
20319,2023-12-21T15:00:00,9,9
20320,2023-12-21T14:45:00,9,18
20321,2023-12-21T14:30:00,18,8
20322,2023-12-21T14:15:00,17,22
20323,2023-12-21T14:00:00,11,4
20324,2023-12-21T13:45:00,9,8
20325,2023-12-21T13:30:00,37,43
20326,2023-12-21T13:15:00,8,9
20327,2023-12-21T13:00:00,7,7
20328,2023-12-21T12:45:00,1,2
20329,2023-12-21T12:30:00,32,21
20330,2023-12-21T12:15:00,3,1
20331,2023-12-21T12:00:00,17,51
20332,2023-12-21T11:45:00,9,24
20333,2023-12-21T11:30:00,29,18
20334,2023-12-21T11:15:00,8,8
20335,2023-12-21T11:00:00,7,1
20336,2023-12-21T10:30:00,11,10
20337,2023-12-21T10:15:00,9,7
20338,2023-12-21T09:30:00,8,4
20339,2023-12-21T09:15:00,2,10
20340,2023-12-21T09:00:00,8,2
20341,2023-12-21T08:45:00,0,1
20342,2023-12-21T08:30:00,1,0
20343,2023-12-21T08:15:00,30,9
20344,2023-12-21T08:00:00,6,0
20345,2023-12-21T07:45:00,0,1
20346,2023-12-21T07:30:00,11,0
20347,2023-12-21T07:15:00,2,0
20348,2023-12-21T07:00:00,7,0
20349,2023-12-21T06:45:00,1,0
20350,2023-12-21T06:30:00,27,90
20351,2023-12-21T00:30:00,0,2
20352,2023-12-20T23:30:00,7,2
20353,2023-12-20T23:15:00,0,1
20354,2023-12-20T23:00:00,8,1
20355,2023-12-20T22:45:00,1,0
20356,2023-12-20T22:30:00,19,24
20357,2023-12-20T22:15:00,2,2
20358,2023-12-20T21:30:00,14,30
20359,2023-12-20T21:15:00,8,10
20360,2023-12-20T21:00:00,1,0
20361,2023-12-20T20:30:00,7,11
20362,2023-12-20T20:15:00,4,0
20363,2023-12-20T20:00:00,5,3
20364,2023-12-20T19:30:00,22,17
20365,2023-12-20T19:15:00,7,5
20366,2023-12-20T19:00:00,4,3
20367,2023-12-20T18:45:00,3,1
20368,2023-12-20T18:30:00,27,17
20369,2023-12-20T18:15:00,6,7
20370,2023-12-20T18:00:00,11,7
20371,2023-12-20T17:45:00,9,7
20372,2023-12-20T17:30:00,30,12
20373,2023-12-20T17:15:00,19,13
20374,2023-12-20T17:00:00,12,3
20375,2023-12-20T16:45:00,3,2
20376,2023-12-20T16:30:00,38,18
20377,2023-12-20T16:15:00,17,17
20378,2023-12-20T16:00:00,39,21
20379,2023-12-20T15:45:00,15,11
20380,2023-12-20T15:30:00,41,16
20381,2023-12-20T15:15:00,28,24
20382,2023-12-20T15:00:00,3,20
20383,2023-12-20T14:45:00,6,8
20384,2023-12-20T14:30:00,31,28
20385,2023-12-20T14:15:00,21,20
20386,2023-12-20T14:00:00,28,31
20387,2023-12-20T13:45:00,5,13
20388,2023-12-20T13:30:00,16,7
20389,2023-12-20T13:15:00,17,8
20390,2023-12-20T13:00:00,3,4
20391,2023-12-20T12:30:00,12,39
20392,2023-12-20T12:15:00,10,7
20393,2023-12-20T12:00:00,6,4
20394,2023-12-20T11:45:00,8,8
20395,2023-12-20T11:30:00,10,5
20396,2023-12-20T11:15:00,14,9
20397,2023-12-20T11:00:00,3,2
20398,2023-12-20T10:45:00,2,2
20399,2023-12-20T10:30:00,10,12
20400,2023-12-20T10:15:00,9,7
20401,2023-12-20T10:00:00,34,34
20402,2023-12-20T09:45:00,1,1
20403,2023-12-20T09:30:00,5,0
20404,2023-12-20T09:15:00,8,6
20405,2023-12-20T09:00:00,4,2
20406,2023-12-20T08:45:00,4,3
20407,2023-12-20T08:30:00,4,10
20408,2023-12-20T08:15:00,24,11
20409,2023-12-20T08:00:00,6,2
20410,2023-12-20T07:30:00,10,3
20411,2023-12-20T07:15:00,3,0
20412,2023-12-20T07:00:00,5,0
20413,2023-12-20T06:45:00,2,0
20414,2023-12-20T06:30:00,30,10
20415,2023-12-20T06:15:00,0,1
20416,2023-12-20T01:30:00,0,4
20417,2023-12-20T00:00:00,0,1
20418,2023-12-19T23:30:00,3,2
20419,2023-12-19T23:15:00,1,0
20420,2023-12-19T23:00:00,5,1
20421,2023-12-19T22:30:00,9,1
20422,2023-12-19T22:15:00,1,0
20423,2023-12-19T21:45:00,2,0
20424,2023-12-19T21:30:00,18,27
20425,2023-12-19T21:15:00,3,0
20426,2023-12-19T20:30:00,20,8
20427,2023-12-19T19:30:00,13,41
20428,2023-12-19T19:15:00,5,0
20429,2023-12-19T19:00:00,2,0
20430,2023-12-19T18:30:00,388,399
20431,2023-12-19T18:15:00,4,1
20432,2023-12-19T18:00:00,13,3
20433,2023-12-19T17:45:00,5,3
20434,2023-12-19T17:30:00,22,6
20435,2023-12-19T17:15:00,5,3
20436,2023-12-19T17:00:00,11,8
20437,2023-12-19T16:45:00,1,0
20438,2023-12-19T16:30:00,40,26
20439,2023-12-19T16:15:00,20,26
20440,2023-12-19T16:00:00,28,18
20441,2023-12-19T15:45:00,3,0
20442,2023-12-19T15:30:00,41,20
20443,2023-12-19T15:15:00,8,12
20444,2023-12-19T15:00:00,10,9
20445,2023-12-19T14:45:00,3,3
20446,2023-12-19T14:30:00,39,23
20447,2023-12-19T14:15:00,13,5
20448,2023-12-19T14:00:00,15,18
20449,2023-12-19T13:45:00,4,1
20450,2023-12-19T13:30:00,13,7
20451,2023-12-19T13:15:00,25,25
20452,2023-12-19T13:00:00,8,8
20453,2023-12-19T12:30:00,23,27
20454,2023-12-19T12:15:00,10,8
20455,2023-12-19T12:00:00,7,3
20456,2023-12-19T11:45:00,1,1
20457,2023-12-19T11:30:00,24,8
20458,2023-12-19T11:15:00,5,5
20459,2023-12-19T11:00:00,8,7
20460,2023-12-19T10:45:00,1,4
20461,2023-12-19T10:30:00,12,6
20462,2023-12-19T10:15:00,2,2
20463,2023-12-19T10:00:00,2,2
20464,2023-12-19T09:30:00,15,11
20465,2023-12-19T09:15:00,1,1
20466,2023-12-19T09:00:00,6,0
20467,2023-12-19T08:45:00,2,1
20468,2023-12-19T08:30:00,3,21
20469,2023-12-19T08:15:00,40,15
20470,2023-12-19T08:00:00,3,0
20471,2023-12-19T07:45:00,1,0
20472,2023-12-19T07:30:00,10,3
20473,2023-12-19T07:15:00,2,0
20474,2023-12-19T07:00:00,15,7
20475,2023-12-19T06:45:00,0,1
20476,2023-12-19T06:30:00,20,5
20477,2023-12-19T00:15:00,0,4
20478,2023-12-18T23:30:00,5,10
20479,2023-12-18T23:15:00,2,0
20480,2023-12-18T23:00:00,7,0
20481,2023-12-18T22:45:00,1,0
20482,2023-12-18T22:30:00,6,0
20483,2023-12-18T22:15:00,3,3
20484,2023-12-18T22:00:00,1,0
20485,2023-12-18T21:30:00,15,2
20486,2023-12-18T21:15:00,5,2
20487,2023-12-18T20:30:00,10,1
20488,2023-12-18T20:15:00,8,15
20489,2023-12-18T19:30:00,6,2
20490,2023-12-18T19:15:00,6,1
20491,2023-12-18T19:00:00,3,4
20492,2023-12-18T18:45:00,2,2
20493,2023-12-18T18:30:00,8,4
20494,2023-12-18T18:15:00,3,0
20495,2023-12-18T18:00:00,10,1
20496,2023-12-18T17:45:00,13,6
20497,2023-12-18T17:30:00,24,16
20498,2023-12-18T17:15:00,14,4
20499,2023-12-18T17:00:00,2,0
20500,2023-12-18T16:30:00,21,3
20501,2023-12-18T16:15:00,13,14
20502,2023-12-18T16:00:00,17,10
20503,2023-12-18T15:45:00,10,8
20504,2023-12-18T15:30:00,21,6
20505,2023-12-18T15:15:00,6,0
20506,2023-12-18T15:00:00,9,13
20507,2023-12-18T14:45:00,5,5
20508,2023-12-18T14:30:00,19,4
20509,2023-12-18T14:15:00,13,14
20510,2023-12-18T14:00:00,6,3
20511,2023-12-18T13:45:00,6,3
20512,2023-12-18T13:30:00,20,29
20513,2023-12-18T13:15:00,11,17
20514,2023-12-18T12:45:00,2,1
20515,2023-12-18T12:30:00,21,8
20516,2023-12-18T12:15:00,4,3
20517,2023-12-18T12:00:00,15,13
20518,2023-12-18T11:45:00,7,4
20519,2023-12-18T11:30:00,12,8
20520,2023-12-18T11:15:00,4,11
20521,2023-12-18T11:00:00,2,0
20522,2023-12-18T10:30:00,41,33
20523,2023-12-18T10:15:00,1,1
20524,2023-12-18T10:00:00,2,2
20525,2023-12-18T09:45:00,0,20
20526,2023-12-18T09:30:00,7,6
20527,2023-12-18T09:15:00,4,1
20528,2023-12-18T09:00:00,9,9
20529,2023-12-18T08:45:00,2,1
20530,2023-12-18T08:15:00,30,12
20531,2023-12-18T08:00:00,6,0
20532,2023-12-18T07:45:00,2,0
20533,2023-12-18T07:30:00,7,2
20534,2023-12-18T07:15:00,2,0
20535,2023-12-18T07:00:00,2,20
20536,2023-12-18T06:30:00,24,6
20537,2023-12-17T23:30:00,3,1
20538,2023-12-17T23:15:00,1,0
20539,2023-12-17T23:00:00,4,3
20540,2023-12-17T22:30:00,5,1
20541,2023-12-17T22:00:00,1,1
20542,2023-12-17T21:30:00,4,0
20543,2023-12-17T21:15:00,3,0
20544,2023-12-17T21:00:00,1,2
20545,2023-12-17T20:30:00,7,1
20546,2023-12-17T20:15:00,2,0
20547,2023-12-17T19:30:00,7,1
20548,2023-12-17T19:00:00,2,2
20549,2023-12-17T18:45:00,3,2
20550,2023-12-17T18:30:00,3,3
20551,2023-12-17T18:00:00,9,3
20552,2023-12-17T17:45:00,2,0
20553,2023-12-17T17:30:00,17,4
20554,2023-12-17T17:15:00,6,2
20555,2023-12-17T17:00:00,11,3
20556,2023-12-17T16:45:00,4,3
20557,2023-12-17T16:30:00,30,26
20558,2023-12-17T16:15:00,10,7
20559,2023-12-17T16:00:00,18,11
20560,2023-12-17T15:45:00,11,8
20561,2023-12-17T15:30:00,44,33
20562,2023-12-17T15:15:00,30,24
20563,2023-12-17T15:00:00,19,14
20564,2023-12-17T14:45:00,11,38
20565,2023-12-17T14:30:00,95,50
20566,2023-12-17T14:15:00,59,52
20567,2023-12-17T14:00:00,8,15
20568,2023-12-17T13:45:00,6,10
20569,2023-12-17T13:30:00,22,8
20570,2023-12-17T13:15:00,11,12
20571,2023-12-17T13:00:00,14,10
20572,2023-12-17T12:45:00,1,1
20573,2023-12-17T12:30:00,14,15
20574,2023-12-17T12:15:00,7,12
20575,2023-12-17T12:00:00,5,2
20576,2023-12-17T11:45:00,2,4
20577,2023-12-17T11:30:00,15,19
20578,2023-12-17T11:15:00,2,2
20579,2023-12-17T11:00:00,1,12
20580,2023-12-17T10:45:00,1,0
20581,2023-12-17T10:30:00,8,5
20582,2023-12-17T10:15:00,2,0
20583,2023-12-17T09:45:00,0,2
20584,2023-12-17T09:30:00,6,5
20585,2023-12-17T09:15:00,7,16
20586,2023-12-17T09:00:00,2,0
20587,2023-12-17T08:45:00,1,0
20588,2023-12-17T08:15:00,1,0
20589,2023-12-17T08:00:00,3,3
20590,2023-12-17T07:30:00,9,8
20591,2023-12-17T07:00:00,0,1
20592,2023-12-17T06:30:00,1,0
20593,2023-12-17T00:45:00,0,1
20594,2023-12-16T23:30:00,15,2
20595,2023-12-16T23:00:00,11,1
20596,2023-12-16T22:45:00,4,2
20597,2023-12-16T22:30:00,12,6
20598,2023-12-16T22:15:00,0,1
20599,2023-12-16T21:45:00,4,7
20600,2023-12-16T21:30:00,13,1
20601,2023-12-16T21:15:00,0,3
20602,2023-12-16T21:00:00,2,0
20603,2023-12-16T20:45:00,1,1
20604,2023-12-16T20:30:00,18,7
20605,2023-12-16T20:15:00,11,2
20606,2023-12-16T20:00:00,1,1
20607,2023-12-16T19:45:00,0,2
20608,2023-12-16T19:30:00,15,8
20609,2023-12-16T19:15:00,1,2
20610,2023-12-16T18:45:00,0,2
20611,2023-12-16T18:30:00,19,8
20612,2023-12-16T18:15:00,4,0
20613,2023-12-16T18:00:00,16,15
20614,2023-12-16T17:45:00,21,20
20615,2023-12-16T17:30:00,30,24
20616,2023-12-16T17:15:00,19,17
20617,2023-12-16T17:00:00,3,1
20618,2023-12-16T16:45:00,2,24
20619,2023-12-16T16:30:00,37,18
20620,2023-12-16T16:15:00,11,9
20621,2023-12-16T16:00:00,26,15
20622,2023-12-16T15:45:00,18,14
20623,2023-12-16T15:30:00,55,35
20624,2023-12-16T15:15:00,14,21
20625,2023-12-16T15:00:00,19,17
20626,2023-12-16T14:45:00,7,4
20627,2023-12-16T14:30:00,36,26
20628,2023-12-16T14:15:00,4,4
20629,2023-12-16T14:00:00,31,50
20630,2023-12-16T13:45:00,21,35
20631,2023-12-16T13:30:00,29,18
20632,2023-12-16T13:15:00,29,30
20633,2023-12-16T13:00:00,3,6
20634,2023-12-16T12:45:00,7,3
20635,2023-12-16T12:30:00,25,8
20636,2023-12-16T12:15:00,14,13
20637,2023-12-16T12:00:00,28,33
20638,2023-12-16T11:45:00,20,18
20639,2023-12-16T11:30:00,19,22
20640,2023-12-16T11:15:00,21,18
20641,2023-12-16T11:00:00,3,10
20642,2023-12-16T10:45:00,0,3
20643,2023-12-16T10:30:00,40,34
20644,2023-12-16T10:15:00,6,18
20645,2023-12-16T10:00:00,7,7
20646,2023-12-16T09:45:00,12,1
20647,2023-12-16T09:30:00,2,11
20648,2023-12-16T09:15:00,3,2
20649,2023-12-16T09:00:00,7,12
20650,2023-12-16T08:45:00,0,10
20651,2023-12-16T08:15:00,1,2
20652,2023-12-16T08:00:00,1,0
20653,2023-12-16T07:30:00,6,2
20654,2023-12-16T06:45:00,1,4
20655,2023-12-16T06:30:00,1,1
20656,2023-12-16T03:15:00,0,1
20657,2023-12-16T00:00:00,0,3
20658,2023-12-15T23:30:00,15,3
20659,2023-12-15T23:15:00,3,0
20660,2023-12-15T23:00:00,8,7
20661,2023-12-15T22:45:00,1,0
20662,2023-12-15T22:30:00,16,3
20663,2023-12-15T22:15:00,1,2
20664,2023-12-15T21:30:00,8,3
20665,2023-12-15T21:15:00,3,0
20666,2023-12-15T21:00:00,3,0
20667,2023-12-15T20:30:00,16,9
20668,2023-12-15T20:15:00,2,0
20669,2023-12-15T20:00:00,0,5
20670,2023-12-15T19:45:00,1,0
20671,2023-12-15T19:30:00,16,6
20672,2023-12-15T19:15:00,5,2
20673,2023-12-15T19:00:00,1,2
20674,2023-12-15T18:30:00,17,6
20675,2023-12-15T18:15:00,3,1
20676,2023-12-15T18:00:00,22,40
20677,2023-12-15T17:45:00,3,1
20678,2023-12-15T17:30:00,33,30
20679,2023-12-15T17:15:00,13,4
20680,2023-12-15T17:00:00,10,4
20681,2023-12-15T16:30:00,37,31
20682,2023-12-15T16:15:00,25,38
20683,2023-12-15T16:00:00,66,46
20684,2023-12-15T15:45:00,15,13
20685,2023-12-15T15:30:00,66,37
20686,2023-12-15T15:15:00,30,25
20687,2023-12-15T15:00:00,16,21
20688,2023-12-15T14:45:00,10,11
20689,2023-12-15T14:30:00,34,24
20690,2023-12-15T14:15:00,30,20
20691,2023-12-15T14:00:00,51,56
20692,2023-12-15T13:45:00,14,21
20693,2023-12-15T13:30:00,40,63
20694,2023-12-15T13:15:00,27,21
20695,2023-12-15T13:00:00,12,12
20696,2023-12-15T12:45:00,18,23
20697,2023-12-15T12:30:00,41,40
20698,2023-12-15T12:15:00,24,25
20699,2023-12-15T12:00:00,32,26
20700,2023-12-15T11:45:00,10,18
20701,2023-12-15T11:30:00,37,34
20702,2023-12-15T11:15:00,27,29
20703,2023-12-15T11:00:00,6,7
20704,2023-12-15T10:45:00,6,9
20705,2023-12-15T10:30:00,27,38
20706,2023-12-15T10:15:00,20,39
20707,2023-12-15T10:00:00,5,4
20708,2023-12-15T09:45:00,3,1
20709,2023-12-15T09:30:00,7,3
20710,2023-12-15T09:15:00,6,2
20711,2023-12-15T09:00:00,4,0
20712,2023-12-15T08:45:00,6,0
20713,2023-12-15T08:30:00,1,0
20714,2023-12-15T08:15:00,24,11
20715,2023-12-15T08:00:00,15,11
20716,2023-12-15T07:45:00,0,3
20717,2023-12-15T07:30:00,7,0
20718,2023-12-15T07:15:00,6,6
20719,2023-12-15T07:00:00,4,1
20720,2023-12-15T06:45:00,1,0
20721,2023-12-15T06:30:00,11,1
20722,2023-12-15T06:15:00,0,1
20723,2023-12-15T00:00:00,0,2
20724,2023-12-14T23:45:00,0,3
20725,2023-12-14T23:30:00,9,0
20726,2023-12-14T23:15:00,4,0
20727,2023-12-14T23:00:00,14,13
20728,2023-12-14T22:45:00,2,0
20729,2023-12-14T22:30:00,13,4
20730,2023-12-14T22:15:00,0,1
20731,2023-12-14T22:00:00,0,1
20732,2023-12-14T21:45:00,1,3
20733,2023-12-14T21:30:00,13,1
20734,2023-12-14T21:15:00,7,21
20735,2023-12-14T21:00:00,3,2
20736,2023-12-14T20:30:00,20,2
20737,2023-12-14T20:15:00,4,0
20738,2023-12-14T20:00:00,2,2
20739,2023-12-14T19:45:00,2,4
20740,2023-12-14T19:30:00,24,58
20741,2023-12-14T19:15:00,6,0
20742,2023-12-14T18:30:00,13,7
20743,2023-12-14T18:15:00,4,3
20744,2023-12-14T18:00:00,11,1
20745,2023-12-14T17:30:00,26,30
20746,2023-12-14T17:15:00,14,23
20747,2023-12-14T17:00:00,4,11
20748,2023-12-14T16:45:00,3,0
20749,2023-12-14T16:30:00,30,41
20750,2023-12-14T16:15:00,4,3
20751,2023-12-14T16:00:00,8,2
20752,2023-12-14T15:45:00,10,4
20753,2023-12-14T15:30:00,26,30
20754,2023-12-14T15:15:00,15,11
20755,2023-12-14T15:00:00,14,15
20756,2023-12-14T14:30:00,27,42
20757,2023-12-14T14:15:00,14,13
20758,2023-12-14T14:00:00,26,21
20759,2023-12-14T13:45:00,1,1
20760,2023-12-14T13:30:00,36,24
20761,2023-12-14T13:15:00,15,21
20762,2023-12-14T13:00:00,5,7
20763,2023-12-14T12:45:00,4,2
20764,2023-12-14T12:30:00,97,64
20765,2023-12-14T12:15:00,17,23
20766,2023-12-14T12:00:00,19,27
20767,2023-12-14T11:45:00,1,5
20768,2023-12-14T11:30:00,14,10
20769,2023-12-14T11:15:00,11,8
20770,2023-12-14T11:00:00,1,2
20771,2023-12-14T10:45:00,0,1
20772,2023-12-14T10:30:00,25,21
20773,2023-12-14T10:15:00,10,11
20774,2023-12-14T10:00:00,11,14
20775,2023-12-14T09:45:00,0,1
20776,2023-12-14T09:30:00,7,31
20777,2023-12-14T09:15:00,2,11
20778,2023-12-14T09:00:00,5,1
20779,2023-12-14T08:45:00,1,1
20780,2023-12-14T08:30:00,434,432
20781,2023-12-14T08:15:00,31,13
20782,2023-12-14T08:00:00,5,0
20783,2023-12-14T07:45:00,0,2
20784,2023-12-14T07:30:00,13,2
20785,2023-12-14T07:15:00,2,0
20786,2023-12-14T07:00:00,3,1
20787,2023-12-14T06:45:00,1,0
20788,2023-12-14T06:30:00,28,11
20789,2023-12-14T03:45:00,0,2
20790,2023-12-14T00:30:00,0,1
20791,2023-12-14T00:00:00,0,2
20792,2023-12-13T23:30:00,7,0
20793,2023-12-13T23:15:00,1,1
20794,2023-12-13T23:00:00,7,0
20795,2023-12-13T22:45:00,4,23
20796,2023-12-13T22:30:00,18,2
20797,2023-12-13T22:15:00,3,1
20798,2023-12-13T21:45:00,1,0
20799,2023-12-13T21:30:00,12,0
20800,2023-12-13T21:15:00,3,30
20801,2023-12-13T20:45:00,1,0
20802,2023-12-13T20:30:00,13,12
20803,2023-12-13T20:15:00,6,2
20804,2023-12-13T19:30:00,8,1
20805,2023-12-13T19:15:00,8,4
20806,2023-12-13T19:00:00,3,0
20807,2023-12-13T18:30:00,19,16
20808,2023-12-13T18:15:00,4,2
20809,2023-12-13T18:00:00,20,8
20810,2023-12-13T17:45:00,2,0
20811,2023-12-13T17:30:00,28,20
20812,2023-12-13T17:15:00,10,5
20813,2023-12-13T16:45:00,9,7
20814,2023-12-13T16:30:00,24,6
20815,2023-12-13T16:15:00,12,6
20816,2023-12-13T16:00:00,21,7
20817,2023-12-13T15:45:00,7,3
20818,2023-12-13T15:30:00,24,9
20819,2023-12-13T15:15:00,13,3
20820,2023-12-13T15:00:00,5,5
20821,2023-12-13T14:30:00,13,5
20822,2023-12-13T14:15:00,9,6
20823,2023-12-13T14:00:00,10,4
20824,2023-12-13T13:45:00,6,5
20825,2023-12-13T13:30:00,11,15
20826,2023-12-13T13:15:00,8,16
20827,2023-12-13T13:00:00,12,10
20828,2023-12-13T12:45:00,1,1
20829,2023-12-13T12:30:00,14,9
20830,2023-12-13T12:15:00,2,2
20831,2023-12-13T12:00:00,10,3
20832,2023-12-13T11:45:00,2,0
20833,2023-12-13T11:30:00,10,3
20834,2023-12-13T11:15:00,3,2
20835,2023-12-13T11:00:00,2,1
20836,2023-12-13T10:45:00,38,38
20837,2023-12-13T10:30:00,8,5
20838,2023-12-13T10:15:00,2,0
20839,2023-12-13T10:00:00,4,3
20840,2023-12-13T09:45:00,4,3
20841,2023-12-13T09:30:00,10,3
20842,2023-12-13T09:15:00,3,2
20843,2023-12-13T09:00:00,7,1
20844,2023-12-13T08:45:00,1,1
20845,2023-12-13T08:30:00,3,0
20846,2023-12-13T08:15:00,30,11
20847,2023-12-13T08:00:00,10,2
20848,2023-12-13T07:45:00,1,0
20849,2023-12-13T07:30:00,11,2
20850,2023-12-13T07:15:00,1,0
20851,2023-12-13T07:00:00,4,1
20852,2023-12-13T06:45:00,2,0
20853,2023-12-13T06:30:00,35,12
20854,2023-12-13T06:15:00,0,4
20855,2023-12-13T00:30:00,0,2
20856,2023-12-12T23:30:00,3,0
20857,2023-12-12T23:15:00,1,0
20858,2023-12-12T23:00:00,7,0
20859,2023-12-12T22:30:00,11,0
20860,2023-12-12T21:45:00,3,2
20861,2023-12-12T21:30:00,2,0
20862,2023-12-12T20:45:00,1,0
20863,2023-12-12T20:30:00,22,25
20864,2023-12-12T20:15:00,1,3
20865,2023-12-12T20:00:00,3,10
20866,2023-12-12T19:45:00,2,2
20867,2023-12-12T19:30:00,14,1
20868,2023-12-12T19:15:00,4,2
20869,2023-12-12T19:00:00,1,0
20870,2023-12-12T18:30:00,25,16
20871,2023-12-12T18:15:00,3,2
20872,2023-12-12T18:00:00,13,7
20873,2023-12-12T17:45:00,8,6
20874,2023-12-12T17:30:00,23,0
20875,2023-12-12T17:15:00,15,8
20876,2023-12-12T17:00:00,10,8
20877,2023-12-12T16:45:00,967,966
20878,2023-12-12T16:30:00,38,20
20879,2023-12-12T16:15:00,12,2
20880,2023-12-12T16:00:00,26,15
20881,2023-12-12T15:45:00,835,831
20882,2023-12-12T15:30:00,171,178
20883,2023-12-12T15:15:00,19,20
20884,2023-12-12T15:00:00,2,3
20885,2023-12-12T14:45:00,7,4
20886,2023-12-12T14:30:00,6,2
20887,2023-12-12T14:15:00,5,4
20888,2023-12-12T14:00:00,8,12
20889,2023-12-12T13:45:00,6,4
20890,2023-12-12T13:30:00,10,21
20891,2023-12-12T13:15:00,5,1
20892,2023-12-12T13:00:00,3,0
20893,2023-12-12T12:45:00,12,8
20894,2023-12-12T12:30:00,14,17
20895,2023-12-12T12:15:00,2,1
20896,2023-12-12T12:00:00,11,4
20897,2023-12-12T11:45:00,2,3
20898,2023-12-12T11:30:00,15,6
20899,2023-12-12T11:15:00,6,2
20900,2023-12-12T10:45:00,4,6
20901,2023-12-12T10:30:00,7,6
20902,2023-12-12T10:15:00,2,2
20903,2023-12-12T09:45:00,9,4
20904,2023-12-12T09:30:00,2,1
20905,2023-12-12T09:15:00,7,2
20906,2023-12-12T09:00:00,3,2
20907,2023-12-12T08:30:00,3,0
20908,2023-12-12T08:15:00,40,24
20909,2023-12-12T08:00:00,4,0
20910,2023-12-12T07:45:00,2,0
20911,2023-12-12T07:30:00,12,2
20912,2023-12-12T07:15:00,3,0
20913,2023-12-12T07:00:00,4,4
20914,2023-12-12T06:45:00,0,3
20915,2023-12-12T06:30:00,33,22
20916,2023-12-12T06:15:00,0,6
20917,2023-12-12T00:30:00,0,1
20918,2023-12-11T23:30:00,3,0
20919,2023-12-11T23:00:00,0,1
20920,2023-12-11T22:45:00,2,0
20921,2023-12-11T22:30:00,6,1
20922,2023-12-11T22:15:00,2,0
20923,2023-12-11T22:00:00,1,0
20924,2023-12-11T21:30:00,6,1
20925,2023-12-11T21:15:00,3,0
20926,2023-12-11T20:30:00,12,25
20927,2023-12-11T20:15:00,1,0
20928,2023-12-11T20:00:00,3,2
20929,2023-12-11T19:45:00,2,2
20930,2023-12-11T19:30:00,12,3
20931,2023-12-11T19:15:00,4,1
20932,2023-12-11T19:00:00,1,1
20933,2023-12-11T18:45:00,3,3
20934,2023-12-11T18:30:00,8,1
20935,2023-12-11T18:15:00,3,2
20936,2023-12-11T18:00:00,9,25
20937,2023-12-11T17:45:00,4,6
20938,2023-12-11T17:30:00,28,22
20939,2023-12-11T17:15:00,17,35
20940,2023-12-11T17:00:00,2,0
20941,2023-12-11T16:45:00,1,4
20942,2023-12-11T16:30:00,22,17
20943,2023-12-11T16:15:00,5,13
20944,2023-12-11T16:00:00,16,9
20945,2023-12-11T15:45:00,8,5
20946,2023-12-11T15:30:00,19,29
20947,2023-12-11T15:15:00,6,3
20948,2023-12-11T15:00:00,12,12
20949,2023-12-11T14:45:00,3,7
20950,2023-12-11T14:30:00,19,29
20951,2023-12-11T14:15:00,12,9
20952,2023-12-11T14:00:00,10,6
20953,2023-12-11T13:45:00,13,8
20954,2023-12-11T13:30:00,20,10
20955,2023-12-11T13:15:00,12,18
20956,2023-12-11T13:00:00,4,4
20957,2023-12-11T12:45:00,3,2
20958,2023-12-11T12:30:00,14,2
20959,2023-12-11T12:15:00,12,19
20960,2023-12-11T12:00:00,20,11
20961,2023-12-11T11:45:00,3,2
20962,2023-12-11T11:30:00,11,4
20963,2023-12-11T11:15:00,4,4
20964,2023-12-11T11:00:00,4,1
20965,2023-12-11T10:30:00,33,31
20966,2023-12-11T10:15:00,3,2
20967,2023-12-11T10:00:00,2,4
20968,2023-12-11T09:30:00,15,6
20969,2023-12-11T09:15:00,4,4
20970,2023-12-11T09:00:00,10,4
20971,2023-12-11T08:45:00,5,1
20972,2023-12-11T08:30:00,1,1
20973,2023-12-11T08:15:00,32,13
20974,2023-12-11T08:00:00,12,3
20975,2023-12-11T07:30:00,7,3
20976,2023-12-11T07:15:00,4,1
20977,2023-12-11T07:00:00,4,1
20978,2023-12-11T06:45:00,2,2
20979,2023-12-11T06:30:00,26,30
20980,2023-12-11T03:00:00,0,2
20981,2023-12-10T23:30:00,1,0
20982,2023-12-10T23:15:00,3,0
20983,2023-12-10T23:00:00,3,1
20984,2023-12-10T22:45:00,12,10
